"date";"server";"position";"name";"race";"points"
"2025-12-31";"R2";"162";"Brute";"CAPTEUR D’ESPRIT";"73734"
"2025-12-31";"R2";"163";"menolly";"ABSORBEUR";"73386"
"2025-12-31";"R2";"164";"jbstar44";"ABSORBEUR";"73377"
"2025-12-31";"R2";"165";"wylless";"CAPTEUR D’ESPRIT";"72296"
"2025-12-31";"R2";"166";"Shiva";"CULTISTE";"70430"
"2025-12-31";"R2";"167";"pekatre";"ABSORBEUR";"69948"
"2025-12-31";"R2";"168";"Velvet";"ABSORBEUR";"69072"
"2025-12-31";"R2";"169";"MGeorge";"CAPTEUR D’ESPRIT";"68384"
"2025-12-31";"R2";"170";"seigneur dingo";"SEIGNEUR DES BÊTES";"67711"
"2025-12-31";"R2";"171";"Ego";"DAMNÉ";"67553"
"2025-12-31";"R2";"172";"belzebuth";"DAMNÉ";"67385"
"2025-12-31";"R2";"173";"tomtom";"ABSORBEUR";"66589"
"2025-12-31";"R2";"174";"Valrek";"CULTISTE";"62488"
"2025-12-31";"R2";"175";"Guili";"CULTISTE";"62365"
"2025-12-31";"R2";"176";"Carnuss";"CAPTEUR D’ESPRIT";"62011"
"2025-12-31";"R2";"177";"esteban";"DAMNÉ";"61490"
"2025-12-31";"R2";"178";"MalSaint";"ABSORBEUR";"61436"
"2025-12-31";"R2";"179";"der jason";"DAMNÉ";"61045"
"2025-12-31";"R2";"180";"pyrrhos";"ABSORBEUR";"60782"
"2025-12-31";"R2";"181";"ceridwen";"CAPTEUR D’ESPRIT";"60323"
"2025-12-31";"R2";"182";"Karsh";"CULTISTE";"59579"
"2025-12-31";"R2";"183";"lo2";"DAMNÉ";"59055"
"2025-12-31";"R2";"184";"Salomé";"DAMNÉ";"58710"
"2025-12-31";"R2";"185";"Toshiro";"CULTISTE";"58226"
"2025-12-31";"R2";"186";"mumu003";"DAMNÉ";"58205"
"2025-12-31";"R2";"187";"Goudurix";"DAMNÉ";"55806"
"2025-12-31";"R2";"188";"BOSWER";"CULTISTE";"55402"
"2025-12-31";"R2";"189";"Shaera";"CULTISTE";"55083"
"2025-12-31";"R2";"190";"zyvalon";"ABSORBEUR";"54544"
"2025-12-31";"R2";"191";"petittrucdurDTC";"CAPTEUR D’ESPRIT";"53338"
"2025-12-31";"R2";"192";"Athamee";"CULTISTE";"52399"
"2025-12-31";"R2";"193";"Arnita";"ABSORBEUR";"52171"
"2025-12-31";"R2";"194";"jib";"CULTISTE";"51378"
"2025-12-31";"R2";"195";"Naminou";"CAPTEUR D’ESPRIT";"50106"
"2025-12-31";"R2";"196";"Luveryn";"DAMNÉ";"50093"
"2025-12-31";"R2";"197";"Azulnoth";"CULTISTE";"49716"
"2025-12-31";"R2";"198";"kimi";"ABSORBEUR";"49599"
"2025-12-31";"R2";"199";"necroglisseur";"DAMNÉ";"48690"
"2025-12-31";"R2";"200";"mirabelle";"DAMNÉ";"48299"
"2025-12-31";"R4";"1";"Van_Helsing";"CAPTEUR D’ESPRIT";"163480576"
"2025-12-31";"R4";"2";"Van_HeIsing";"CAPTEUR D’ESPRIT";"160663621"
"2025-12-31";"R4";"3";"Vlad Von Carstein";"CAPTEUR D’ESPRIT";"158404188"
"2025-12-31";"R4";"4";"Kaizer";"CAPTEUR D’ESPRIT";"157560395"
"2025-12-31";"R4";"5";"Death";"CAPTEUR D’ESPRIT";"146707061"
"2025-12-31";"R4";"6";"Goldorak";"CAPTEUR D’ESPRIT";"144399347"
"2025-12-31";"R4";"7";"Jasper";"CAPTEUR D’ESPRIT";"140729093"
"2025-12-31";"R4";"8";"madtom";"CAPTEUR D’ESPRIT";"140490772"
"2025-12-31";"R4";"9";"Khaleesi";"CAPTEUR D’ESPRIT";"138338340"
"2025-12-31";"R4";"10";"Xander";"CAPTEUR D’ESPRIT";"138009451"
"2025-12-31";"R4";"11";"yannax";"CAPTEUR D’ESPRIT";"135403393"
"2025-12-31";"R4";"12";"Spiritus";"CAPTEUR D’ESPRIT";"134089553"
"2025-12-31";"R4";"13";"Prozack";"CAPTEUR D’ESPRIT";"132559396"
"2025-12-31";"R4";"14";"garmin";"ABSORBEUR";"131155378"
"2025-12-31";"R4";"15";"Bodhi";"ABSORBEUR";"130723398"
"2025-12-31";"R4";"16";"Dolinne";"DAMNÉ";"130175270"
"2025-12-31";"R4";"17";"Wendy";"CAPTEUR D’ESPRIT";"129995342"
"2025-12-31";"R4";"18";"N3gr0";"CAPTEUR D’ESPRIT";"128764728"
"2025-12-31";"R4";"19";"Lucia";"CAPTEUR D’ESPRIT";"127974808"
"2025-12-31";"R4";"20";"Dwax";"ABSORBEUR";"127340275"
"2025-12-31";"R4";"21";"Kaneki";"CAPTEUR D’ESPRIT";"126453558"
"2025-12-31";"R4";"22";"Darius";"ABSORBEUR";"125755054"
"2025-12-31";"R4";"23";"ombre11";"CAPTEUR D’ESPRIT";"123470766"
"2025-12-31";"R4";"24";"Bouloche";"ABSORBEUR";"123338759"
"2025-12-31";"R4";"25";"Linley94";"ABSORBEUR";"123327279"
"2025-12-31";"R4";"26";"Gerald";"CAPTEUR D’ESPRIT";"122567249"
"2025-12-31";"R4";"27";"Gazielle";"CAPTEUR D’ESPRIT";"119262226"
"2025-12-31";"R4";"28";"Hellman";"ABSORBEUR";"118559406"
"2025-12-31";"R4";"29";"Azrahan";"DAMNÉ";"115752580"
"2025-12-31";"R4";"30";"Marla";"CAPTEUR D’ESPRIT";"115663184"
"2025-12-31";"R4";"31";"Foladorn";"CULTISTE";"114701867"
"2025-12-31";"R4";"32";"Aarawn";"ABSORBEUR";"114512669"
"2025-12-31";"R4";"33";"splatoon";"ABSORBEUR";"112993555"
"2025-12-31";"R4";"34";"RAS681";"DAMNÉ";"111322270"
"2025-12-31";"R4";"35";"Bilitch";"CAPTEUR D’ESPRIT";"109673643"
"2025-12-31";"R4";"36";"Fath";"ABSORBEUR";"108128645"
"2025-12-31";"R4";"37";"DreaM";"DAMNÉ";"106544994"
"2025-12-31";"R4";"38";"Phénicia";"CULTISTE";"105280109"
"2025-12-31";"R4";"39";"Heisenberg";"DAMNÉ";"104531242"
"2025-12-31";"R4";"40";"Viagra";"ABSORBEUR";"101163224"
"2025-12-31";"R4";"41";"Argostre";"CAPTEUR D’ESPRIT";"100920039"
"2025-12-31";"R4";"42";"Kelenn";"CAPTEUR D’ESPRIT";"100697531"
"2025-12-31";"R4";"43";"tidwax";"CAPTEUR D’ESPRIT";"99775473"
"2025-12-31";"R4";"44";"Merlinshadows";"DAMNÉ";"98084314"
"2025-12-31";"R4";"45";"Xylomid";"SEIGNEUR DES BÊTES";"98022098"
"2025-12-31";"R4";"46";"tluesi";"SEIGNEUR DES BÊTES";"97656090"
"2025-12-31";"R4";"47";"Dex-VorTex";"ABSORBEUR";"95619506"
"2025-12-31";"R4";"48";"TheLawyer";"CAPTEUR D’ESPRIT";"94637921"
"2025-12-31";"R4";"49";"binouze";"SEIGNEUR DES BÊTES";"92314183"
"2025-12-31";"R4";"50";"TyIer";"DAMNÉ";"91381687"
"2025-12-31";"R4";"51";"Akisura";"DAMNÉ";"90752268"
"2025-12-31";"R4";"52";"judo062";"DAMNÉ";"90279639"
"2025-12-31";"R4";"53";"KrY";"CULTISTE";"88296473"
"2025-12-31";"R4";"54";"Rowan Mayfair";"CULTISTE";"85160981"
"2025-12-31";"R4";"55";"Adze";"ABSORBEUR";"84070176"
"2025-12-31";"R4";"56";"chimerre";"ABSORBEUR";"79718415"
"2025-12-31";"R4";"57";"HypoToxik";"CAPTEUR D’ESPRIT";"78682010"
"2025-12-31";"R4";"58";"The Master";"ABSORBEUR";"76633189"
"2025-12-31";"R4";"59";"Boruto";"ABSORBEUR";"74831568"
"2025-12-31";"R4";"60";"Phaedrya";"SEIGNEUR DES BÊTES";"73716106"
"2025-12-31";"R4";"61";"Velerynne";"ABSORBEUR";"73233398"
"2025-12-31";"R4";"62";"The Crow";"ABSORBEUR";"71982078"
"2025-12-31";"R4";"63";"M4rius";"ABSORBEUR";"71705101"
"2025-12-31";"R4";"64";"DESTRUCTOR";"SEIGNEUR DES BÊTES";"70994654"
"2025-12-31";"R4";"65";"Eldreth";"ABSORBEUR";"67757535"
"2025-12-31";"R4";"66";"calcal62";"DAMNÉ";"63187252"
"2025-12-31";"R4";"67";"MEKHARE";"DAMNÉ";"57898066"
"2025-12-31";"R4";"68";"bilquet";"CULTISTE";"56354200"
"2025-12-31";"R4";"69";"pigargue";"ABSORBEUR";"55170708"
"2025-12-31";"R4";"70";"wasablamalice";"DAMNÉ";"53560989"
"2025-12-31";"R4";"71";"cassecrane";"SEIGNEUR DES BÊTES";"51162370"
"2025-12-31";"R4";"72";"TAURUS";"DAMNÉ";"50550427"
"2025-12-31";"R4";"73";"Svetlana";"SEIGNEUR DES BÊTES";"49957338"
"2025-12-31";"R4";"74";"Major Mira";"CAPTEUR D’ESPRIT";"47314534"
"2025-12-31";"R4";"75";"Ethan2007";"DAMNÉ";"44113696"
"2025-12-31";"R4";"76";"Canines Mortelles";"SEIGNEUR DES BÊTES";"40350283"
"2025-12-31";"R4";"77";"Yggdrasill";"ABSORBEUR";"34459223"
"2025-12-31";"R4";"78";"Minuit";"ABSORBEUR";"34103873"
"2025-12-31";"R4";"79";"koreus";"ABSORBEUR";"28031243"
"2025-12-31";"R4";"80";"SCA";"SEIGNEUR DES BÊTES";"19500626"
"2025-12-31";"R4";"81";"Chani";"CULTISTE";"18644547"
"2025-12-31";"R4";"82";"DOUDOU";"CULTISTE";"17977991"
"2025-12-31";"R4";"83";"COMMANDO";"CULTISTE";"17473511"
"2025-12-31";"R4";"84";"Ananthia";"CAPTEUR D’ESPRIT";"16142400"
"2025-12-31";"R4";"85";"Arjuju";"CULTISTE";"13507270"
"2025-12-31";"R4";"86";"jbstar44";"CULTISTE";"13383579"
"2025-12-31";"R4";"87";"Yshu";"DAMNÉ";"13196159"
"2025-12-31";"R4";"88";"Ellywën";"DAMNÉ";"12581952"
"2025-12-31";"R4";"89";"Elentia";"DAMNÉ";"12400317"
"2025-12-31";"R4";"90";"Ølympe";"ABSORBEUR";"11680252"
"2025-12-31";"R4";"91";"Ysbaeth";"CULTISTE";"11344845"
"2025-12-31";"R4";"92";"Ferritor";"SEIGNEUR DES BÊTES";"10814297"
"2025-12-31";"R4";"93";"Lydia";"CAPTEUR D’ESPRIT";"10027775"
"2025-12-31";"R4";"94";"Jhern Lockart";"CULTISTE";"10008660"
"2025-12-31";"R4";"95";"Charonne";"ABSORBEUR";"9074740"
"2025-12-31";"R4";"96";"Zender";"ABSORBEUR";"6002656"
"2025-12-31";"R4";"97";"Diana";"DAMNÉ";"5553631"
"2025-12-31";"R4";"98";"Bordrack";"ABSORBEUR";"5144902"
"2025-12-31";"R4";"99";"lachier";"ABSORBEUR";"5093722"
"2025-12-31";"R4";"100";"Z3n";"DAMNÉ";"4220173"
"2025-12-31";"R4";"101";"Grüdü";"DAMNÉ";"4176556"
"2025-12-31";"R4";"102";"berny";"DAMNÉ";"4059667"
"2025-12-31";"R4";"103";"Carfax";"DAMNÉ";"3992863"
"2025-12-31";"R4";"104";"Karadoc";"DAMNÉ";"3878691"
"2025-12-31";"R4";"105";"Whist";"CAPTEUR D’ESPRIT";"3069136"
"2025-12-31";"R4";"106";"GrEgoR La MonTagne";"ABSORBEUR";"3060576"
"2025-12-31";"R4";"107";"Chaostali Wolf";"ABSORBEUR";"3028980"
"2025-12-31";"R4";"108";"Djidane";"CAPTEUR D’ESPRIT";"2921249"
"2025-12-31";"R4";"109";"Lord_GTH";"CULTISTE";"2809133"
"2025-12-31";"R4";"110";"bosiek";"DAMNÉ";"2574814"
"2025-12-31";"R4";"111";"Aloysius83";"ABSORBEUR";"2231992"
"2025-12-31";"R4";"112";"Oden";"CAPTEUR D’ESPRIT";"2034600"
"2025-12-31";"R4";"113";"Shiki ichinose";"ABSORBEUR";"1781574"
"2025-12-31";"R4";"114";"jphilipe";"CULTISTE";"1610151"
"2025-12-31";"R4";"115";"Eryne";"DAMNÉ";"1573067"
"2025-12-31";"R4";"116";"kalish";"SEIGNEUR DES BÊTES";"1512991"
"2025-12-31";"R4";"117";"La Miss";"ABSORBEUR";"1425365"
"2025-12-31";"R4";"118";"Aska";"ABSORBEUR";"1397525"
"2025-12-31";"R4";"119";"AzraëI";"DAMNÉ";"1368260"
"2025-12-31";"R4";"120";"Rastananas";"ABSORBEUR";"1279754"
"2025-12-31";"R4";"121";"roro";"CULTISTE";"1173967"
"2025-12-31";"R4";"122";"Crashfry";"ABSORBEUR";"1127311"
"2025-12-31";"R4";"123";"Poloxary";"CAPTEUR D’ESPRIT";"1115802"
"2025-12-31";"R4";"124";"mraaou";"DAMNÉ";"1096893"
"2025-12-31";"R4";"125";"Carmillia";"ABSORBEUR";"1068865"
"2025-12-31";"R4";"126";"Nightbird";"DAMNÉ";"1057927"
"2025-12-31";"R4";"127";"Shaiyha";"ABSORBEUR";"1047048"
"2025-12-31";"R4";"128";"Olorin";"ABSORBEUR";"953877"
"2025-12-31";"R4";"129";"EzekieI";"ABSORBEUR";"948892"
"2025-12-31";"R4";"130";"Eternam";"ABSORBEUR";"852317"
"2025-12-31";"R4";"131";"Tullaris";"CAPTEUR D’ESPRIT";"845856"
"2025-12-31";"R4";"132";"Averath";"CULTISTE";"827686"
"2025-12-31";"R4";"133";"Yelyah";"SEIGNEUR DES BÊTES";"813524"
"2025-12-31";"R4";"134";"Alexander Corvinus";"ABSORBEUR";"721913"
"2025-12-31";"R4";"135";"zikouyo";"DAMNÉ";"646886"
"2025-12-31";"R4";"136";"Haschatan";"CULTISTE";"601288"
"2025-12-31";"R4";"137";"Ichor";"DAMNÉ";"598722"
"2025-12-31";"R4";"138";"Xx_leewiz_xX";"ABSORBEUR";"572473"
"2025-12-31";"R4";"139";"Il_Succhiasangue";"ABSORBEUR";"529525"
"2025-12-31";"R4";"140";"Mist";"DAMNÉ";"522440"
"2025-12-31";"R4";"141";"Witcher";"CULTISTE";"520252"
"2025-12-31";"R4";"142";"Grith";"SEIGNEUR DES BÊTES";"510779"
"2025-12-31";"R4";"143";"silmeria";"ABSORBEUR";"490224"
"2025-12-31";"R4";"144";"Sagesse";"DAMNÉ";"488066"
"2025-12-31";"R4";"145";"Audalys";"CULTISTE";"484282"
"2025-12-31";"R4";"146";"Tristan";"DAMNÉ";"471705"
"2025-12-31";"R4";"147";"Ayami";"CAPTEUR D’ESPRIT";"469799"
"2025-12-31";"R4";"148";"SlyPower";"SEIGNEUR DES BÊTES";"432502"
"2025-12-31";"R4";"149";"Val-kyrie";"CULTISTE";"414428"
"2025-12-31";"R4";"150";"Lenna";"DAMNÉ";"394729"
"2025-12-31";"R4";"151";"Natsu Dragnir";"ABSORBEUR";"385938"
"2025-12-31";"R4";"152";"Symphonia";"DAMNÉ";"382774"
"2025-12-31";"R4";"153";"djebel";"ABSORBEUR";"380273"
"2025-12-31";"R4";"154";"riagal";"SEIGNEUR DES BÊTES";"363474"
"2025-12-31";"R4";"155";"Asphodele";"ABSORBEUR";"361894"
"2025-12-31";"R4";"156";"Balthazar Picsou";"ABSORBEUR";"354341"
"2025-12-31";"R4";"157";"vampirik";"DAMNÉ";"342639"
"2025-12-31";"R4";"158";"DRACULA";"CULTISTE";"338667"
"2025-12-31";"R4";"159";"Angeli.Daemones";"SEIGNEUR DES BÊTES";"336452"
"2025-12-31";"R4";"160";"Zaphod Beebelbrox";"ABSORBEUR";"332344"
"2025-12-31";"R4";"161";"daminown le russe";"DAMNÉ";"329503"
"2025-12-31";"R4";"162";"муℓèηєƒαямєя";"ABSORBEUR";"322448"
"2025-12-31";"R4";"163";"Quentinus";"ABSORBEUR";"302760"
"2025-12-31";"R4";"164";"ashy slashy";"ABSORBEUR";"297856"
"2025-12-31";"R4";"165";"pequelet";"ABSORBEUR";"287607"
"2025-12-31";"R4";"166";"Touka";"CAPTEUR D’ESPRIT";"286380"
"2025-12-31";"R4";"167";"LUIGI";"SEIGNEUR DES BÊTES";"268349"
"2025-12-31";"R4";"168";"bernadette";"DAMNÉ";"266937"
"2025-12-31";"R4";"169";"alicia";"ABSORBEUR";"263421"
"2025-12-31";"R4";"170";"shun";"CAPTEUR D’ESPRIT";"255528"
"2025-12-31";"R4";"171";"CHILENZO";"DAMNÉ";"253639"
"2025-12-31";"R4";"172";"Xovalox";"DAMNÉ";"246110"
"2025-12-31";"R4";"173";"Ohian";"DAMNÉ";"241465"
"2025-12-31";"R4";"174";"WIKiKi";"DAMNÉ";"234290"
"2025-12-31";"R4";"175";"sanglior";"CAPTEUR D’ESPRIT";"227289"
"2025-12-31";"R4";"176";"Kurumu";"SEIGNEUR DES BÊTES";"226839"
"2025-12-31";"R4";"177";"farza";"ABSORBEUR";"226445"
"2025-12-31";"R4";"178";"Guiche";"ABSORBEUR";"216539"
"2025-12-31";"R4";"179";"Eollus";"DAMNÉ";"206647"
"2025-12-31";"R4";"180";"bichettem";"CULTISTE";"203929"
"2025-12-31";"R4";"181";"Hawk";"CULTISTE";"202001"
"2025-12-31";"R4";"182";"michou";"ABSORBEUR";"184797"
"2025-12-31";"R4";"183";"Valkyrie";"ABSORBEUR";"172047"
"2025-12-31";"R4";"184";"twilight79";"DAMNÉ";"165635"
"2025-12-31";"R4";"185";"Abraracourstik";"ABSORBEUR";"159304"
"2025-12-31";"R4";"186";"Ras Al Ghul";"ABSORBEUR";"154912"
"2025-12-31";"R4";"187";"pepere";"CULTISTE";"151138"
"2025-12-31";"R4";"188";"ShadowWave";"CAPTEUR D’ESPRIT";"148576"
"2025-12-31";"R4";"189";"Akira";"CAPTEUR D’ESPRIT";"142162"
"2025-12-31";"R4";"190";"Asta Black Bull";"DAMNÉ";"140695"
"2025-12-31";"R4";"191";"Kaiidu";"CULTISTE";"140125"
"2025-12-31";"R4";"192";"petitelfe";"CULTISTE";"135756"
"2025-12-31";"R4";"193";"Dame Corza";"DAMNÉ";"134795"
"2025-12-31";"R4";"194";"annthie";"ABSORBEUR";"130566"
"2025-12-31";"R4";"195";"sylvanas coursevent";"ABSORBEUR";"128757"
"2025-12-31";"R4";"196";"BOSWER38";"DAMNÉ";"126810"
"2025-12-31";"R4";"197";"Ironblood";"ABSORBEUR";"126115"
"2025-12-31";"R4";"198";"Eliana de Backshaan";"CAPTEUR D’ESPRIT";"122713"
"2025-12-31";"R4";"199";"Tulegorn";"CULTISTE";"122571"
"2025-12-31";"R4";"200";"Arnita";"ABSORBEUR";"121551"
"2025-12-31";"R3";"1";"Mata Hari";"ŁAPACZ MYŚLI";"220262021"
"2025-12-31";"R3";"2";"FaZiR";"ŁAPACZ MYŚLI";"220236821"
"2025-12-31";"R3";"3";"Cavalorn";"ŁAPACZ MYŚLI";"217120794"
"2025-12-31";"R3";"4";"TeddyPicker";"ŁAPACZ MYŚLI";"210476188"
"2025-12-31";"R3";"5";"Freya";"ŁAPACZ MYŚLI";"207132620"
"2025-12-31";"R3";"6";"Pavelski";"ŁAPACZ MYŚLI";"207071359"
"2025-12-31";"R3";"7";"Piwowar";"ŁAPACZ MYŚLI";"206747827"
"2025-12-31";"R3";"8";"mama";"ŁAPACZ MYŚLI";"203151130"
"2025-12-31";"R3";"9";"Misia taki Słodziak";"ŁAPACZ MYŚLI";"201731486"
"2025-12-31";"R3";"10";"ukulele";"ŁAPACZ MYŚLI";"201535054"
"2025-12-31";"R3";"11";"czapka";"ŁAPACZ MYŚLI";"200789032"
"2025-12-31";"R3";"12";"Meren_re";"ŁAPACZ MYŚLI";"200219468"
"2025-12-31";"R3";"13";"Mystic Gohan";"ŁAPACZ MYŚLI";"199060504"
"2025-12-31";"R3";"14";"Caryca Katarzyna";"ŁAPACZ MYŚLI";"195131593"
"2025-12-31";"R3";"15";"Outsider";"ŁAPACZ MYŚLI";"193803634"
"2025-12-31";"R3";"16";"P0rnStar";"ŁAPACZ MYŚLI";"192772889"
"2025-12-31";"R3";"17";"ShadowWhoWalks";"ŁAPACZ MYŚLI";"190276491"
"2025-12-31";"R3";"18";"Tomex";"ŁAPACZ MYŚLI";"190103146"
"2025-12-31";"R3";"19";"Pożeracz Dusz II";"ŁAPACZ MYŚLI";"188244679"
"2025-12-31";"R3";"20";"Pożeracz Dusz I";"ŁAPACZ MYŚLI";"185476938"
"2025-12-31";"R3";"21";"Derta";"ŁAPACZ MYŚLI";"185273354"
"2025-12-31";"R3";"22";"Polu";"ŁAPACZ MYŚLI";"183449123"
"2025-12-31";"R3";"23";"Pelor";"ŁAPACZ MYŚLI";"183438100"
"2025-12-31";"R3";"24";"Kmiotek Parchaty";"SSAK";"181609279"
"2025-12-31";"R3";"25";"Velon";"ŁAPACZ MYŚLI";"180883368"
"2025-12-31";"R3";"26";"Dracko";"ŁAPACZ MYŚLI";"178038816"
"2025-12-31";"R3";"27";"Vadlez";"ŁAPACZ MYŚLI";"177991925"
"2025-12-31";"R3";"28";"Szybka_rączka";"ŁAPACZ MYŚLI";"177759705"
"2025-12-31";"R3";"29";"vego1";"ŁAPACZ MYŚLI";"175027874"
"2025-12-31";"R3";"30";"smiechu";"ŁAPACZ MYŚLI";"174856567"
"2025-12-31";"R3";"31";"Omerta";"WŁADCA ZWIERZĄT";"170166523"
"2025-12-31";"R3";"32";"SunnivaLind";"ŁAPACZ MYŚLI";"169483305"
"2025-12-31";"R3";"33";"DARMEN";"ŁAPACZ MYŚLI";"168965166"
"2025-12-31";"R3";"34";"BANSHEE";"ŁAPACZ MYŚLI";"168321591"
"2025-12-31";"R3";"35";"makbet";"ŁAPACZ MYŚLI";"167818375"
"2025-12-31";"R3";"36";"Strus Pedzibimber";"ŁAPACZ MYŚLI";"166718310"
"2025-12-31";"R3";"37";"papiboss";"ŁAPACZ MYŚLI";"164723126"
"2025-12-31";"R3";"38";"verno";"ŁAPACZ MYŚLI";"164060022"
"2025-12-31";"R3";"39";"KILLING_MACHINE";"ŁAPACZ MYŚLI";"163858402"
"2025-12-31";"R3";"40";"KRUKUS";"ŁAPACZ MYŚLI";"163766537"
"2025-12-31";"R3";"41";"pande-monium";"ŁAPACZ MYŚLI";"163570284"
"2025-12-31";"R3";"42";"Racuu";"ŁAPACZ MYŚLI";"161953867"
"2025-12-31";"R3";"43";"Spirit";"SSAK";"161914197"
"2025-12-31";"R3";"44";"kropka nienawiści";"SSAK";"161810640"
"2025-12-31";"R3";"45";"Tommy";"ŁAPACZ MYŚLI";"156289961"
"2025-12-31";"R3";"46";"Grim Reaper";"ŁAPACZ MYŚLI";"148500793"
"2025-12-31";"R3";"47";"SK1964";"POTĘPIONY";"144486744"
"2025-12-31";"R3";"48";"norfilus";"POTĘPIONY";"142556752"
"2025-12-31";"R3";"49";"Feles Malefica";"SSAK";"136989357"
"2025-12-31";"R3";"50";"Placebo";"ŁAPACZ MYŚLI";"135801634"
"2025-12-31";"R3";"51";"Marco42";"ŁAPACZ MYŚLI";"134687030"
"2025-12-31";"R3";"52";"Marco52";"ŁAPACZ MYŚLI";"134576874"
"2025-12-31";"R3";"53";"voodoo";"POTĘPIONY";"134361988"
"2025-12-31";"R3";"54";"mimus93";"ŁAPACZ MYŚLI";"133404330"
"2025-12-31";"R3";"55";"ratur";"ŁAPACZ MYŚLI";"132605008"
"2025-12-31";"R3";"56";"Gruszka Halina";"KULTYSTA";"128437727"
"2025-12-31";"R3";"57";"atropos";"WŁADCA ZWIERZĄT";"122367319"
"2025-12-31";"R3";"58";"sluga_baala";"POTĘPIONY";"122315788"
"2025-12-31";"R3";"59";"Tybi";"ŁAPACZ MYŚLI";"119205564"
"2025-12-31";"R3";"60";"M A R O";"POTĘPIONY";"116432675"
"2025-12-31";"R3";"61";"rEith";"POTĘPIONY";"114879076"
"2025-12-31";"R3";"62";"MrRadzio";"POTĘPIONY";"112754442"
"2025-12-31";"R3";"63";"Vill";"POTĘPIONY";"112087863"
"2025-12-31";"R3";"64";"Leonidass";"ŁAPACZ MYŚLI";"110935798"
"2025-12-31";"R3";"65";"DiAM";"ŁAPACZ MYŚLI";"110824906"
"2025-12-31";"R3";"66";"Belkirst";"ŁAPACZ MYŚLI";"110795921"
"2025-12-31";"R3";"67";"bizon";"ŁAPACZ MYŚLI";"110070121"
"2025-12-31";"R3";"68";"corny1";"SSAK";"110059283"
"2025-12-31";"R3";"69";"Parciany Krępulec";"ŁAPACZ MYŚLI";"109663436"
"2025-12-31";"R3";"70";"Jasper3";"ŁAPACZ MYŚLI";"109501463"
"2025-12-31";"R3";"71";"Seiran";"SSAK";"108625131"
"2025-12-31";"R3";"72";"Camorra";"KULTYSTA";"104211719"
"2025-12-31";"R3";"73";"FideLis";"KULTYSTA";"102928844"
"2025-12-31";"R3";"74";"Cilivio";"SSAK";"101057072"
"2025-12-31";"R3";"75";"Ramirez";"ŁAPACZ MYŚLI";"100387292"
"2025-12-31";"R3";"76";"HONDA";"ŁAPACZ MYŚLI";"98956171"
"2025-12-31";"R3";"77";"Nie Uri tylko Snoop";"ŁAPACZ MYŚLI";"98842497"
"2025-12-31";"R3";"78";"Ziom z szubienicy";"ŁAPACZ MYŚLI";"96814088"
"2025-12-31";"R3";"79";"LUNA";"ŁAPACZ MYŚLI";"96079451"
"2025-12-31";"R3";"80";"GirlIn";"POTĘPIONY";"96012486"
"2025-12-31";"R3";"81";"jbahomet";"ŁAPACZ MYŚLI";"95866943"
"2025-12-31";"R3";"82";"Amareje";"ŁAPACZ MYŚLI";"95826158"
"2025-12-31";"R3";"83";"ALTAK";"WŁADCA ZWIERZĄT";"95717073"
"2025-12-31";"R3";"84";"DooM";"ŁAPACZ MYŚLI";"95369409"
"2025-12-31";"R3";"85";"TALBOT";"POTĘPIONY";"94706182"
"2025-12-31";"R3";"86";"Seth";"ŁAPACZ MYŚLI";"94592801"
"2025-12-31";"R3";"87";"ASH";"KULTYSTA";"93697711"
"2025-12-31";"R3";"88";"Silent Hill FWP";"ŁAPACZ MYŚLI";"91750388"
"2025-12-31";"R3";"89";"Canibalia";"ŁAPACZ MYŚLI";"91525007"
"2025-12-31";"R3";"90";"Pan Uri";"SSAK";"90748110"
"2025-12-31";"R3";"91";"kierki";"ŁAPACZ MYŚLI";"89876257"
"2025-12-31";"R3";"92";"Wojtal";"SSAK";"89818539"
"2025-12-31";"R3";"93";"Xr15-yV";"WŁADCA ZWIERZĄT";"89330984"
"2025-12-31";"R3";"94";"Bartt";"KULTYSTA";"88343204"
"2025-12-31";"R3";"95";"tttomcio";"SSAK";"88287599"
"2025-12-31";"R3";"96";"kris 37";"ŁAPACZ MYŚLI";"87787334"
"2025-12-31";"R3";"97";"Pożeracz Dusz VI";"ŁAPACZ MYŚLI";"87305101"
"2025-12-31";"R3";"98";"WeNdIgO";"POTĘPIONY";"87193243"
"2025-12-31";"R3";"99";"tttomcio42";"KULTYSTA";"85876361"
"2025-12-31";"R3";"100";"massac";"ŁAPACZ MYŚLI";"85662327"
"2025-12-31";"R3";"101";"DAQARO";"ŁAPACZ MYŚLI";"85358255"
"2025-12-31";"R3";"102";"TRaiNe";"SSAK";"83758525"
"2025-12-31";"R3";"103";"dario_g";"KULTYSTA";"83291374"
"2025-12-31";"R3";"104";"redmaestro";"SSAK";"80446664"
"2025-12-31";"R3";"105";"Chikushōdō";"ŁAPACZ MYŚLI";"80192256"
"2025-12-31";"R3";"106";"Ilhantius";"SSAK";"79110920"
"2025-12-31";"R3";"107";"amaimoon";"KULTYSTA";"78768712"
"2025-12-31";"R3";"108";"Czopek ORG";"SSAK";"78316826"
"2025-12-31";"R3";"109";"reptun";"ŁAPACZ MYŚLI";"77964035"
"2025-12-31";"R3";"110";"pingwin";"POTĘPIONY";"76488937"
"2025-12-31";"R3";"111";"Plastelina";"SSAK";"76150371"
"2025-12-31";"R3";"112";"Norther";"WŁADCA ZWIERZĄT";"75346573"
